time,open,high,low,close,PM High,PM Low,Yest High,Yest Low,Week High,Week Low,ORB High,ORB Low,POC_,PM High (continuous),PM Low (continuous),MA,MA,Volume,Volume MA
2026-02-10T17:39:00-05:00,670.87,670.88,670.87,670.88,,,,,,,,,671.9999999999998,,,670.9538000000055,672.2028500000062,12,19.7
2026-02-10T17:41:00-05:00,670.89,670.89,670.89,670.89,,,,,,,,,671.9999999999998,,,670.9486000000054,672.1890000000062,29,20.85
2026-02-10T17:42:00-05:00,670.88,670.88,670.88,670.88,,,,,,,,,671.9999999999998,,,670.9426000000054,672.1762000000062,1,18.35
2026-02-10T17:43:00-05:00,670.89,670.9,670.88,670.88,,,,,,,,,671.9999999999998,,,670.9358000000054,672.1648500000063,17,19.1
2026-02-10T17:46:00-05:00,670.81,670.81,670.36,670.36,,,,,,,,,671.9999999999998,,,670.9210000000054,672.1486500000061,63,21.9
2026-02-10T17:48:00-05:00,670.85,670.85,670.85,670.85,,,,,,,,,671.9999999999998,,,670.9180000000052,672.1343500000062,15,22.6
2026-02-10T17:53:00-05:00,670.5,670.5,670.5,670.5,,,,,,,,,671.9999999999998,,,670.9098000000054,672.1184000000062,3,21.95
2026-02-10T17:59:00-05:00,670.36,670.41,670.36,670.41,,,,,,,,,671.9999999999998,,,670.8982000000054,672.1034500000063,8,22.3
2026-02-10T18:00:00-05:00,670.9,671.25,670.9,671.25,,,,,,,,,671.9999999999998,,,670.9032000000054,672.0929500000062,22,23.35
2026-02-10T18:01:00-05:00,671.59,671.59,671.58,671.58,,,,,,,,,671.9999999999998,,,670.9174000000054,672.0837500000064,40,25.3
2026-02-10T18:02:00-05:00,671.58,671.71,671.58,671.71,,,,,,,,,671.9999999999998,,,670.9306000000054,672.0759500000064,143,32.4
2026-02-10T18:03:00-05:00,671.45,671.45,671.45,671.45,,,,,,,,,671.9999999999998,,,670.9390000000053,672.0689000000062,3,32.2
2026-02-10T18:08:00-05:00,671.79,671.79,671.79,671.79,,,,,,,,,671.9999999999998,,,670.9548000000053,672.0653500000063,1,31.95
2026-02-10T18:13:00-05:00,672,672,672,672,,,,,,,,,671.9999999999998,,,670.9778000000053,672.0615000000062,106,37.05
2026-02-10T18:15:00-05:00,672.62,672.62,672.62,672.62,,,,,,,,,671.9999999999998,,,671.0238000000053,672.0610000000063,100,41.95
2026-02-10T18:19:00-05:00,671.9,671.9,671.9,671.9,,,,,,,,,671.9999999999998,,,671.0486000000054,672.0564000000063,21,42.6
2026-02-10T18:21:00-05:00,672.44,672.58,672.44,672.58,,,,,,,,,671.9999999999998,,,671.0892000000053,672.0532500000062,99,35.1
2026-02-10T18:22:00-05:00,672.57,672.87,672.57,672.87,,,,,,,,,671.9999999999998,,,671.1290000000054,672.0526000000064,142,42.15
2026-02-10T18:23:00-05:00,672.81,672.81,672.81,672.81,,,,,,,,,671.9999999999998,,,671.1676000000053,672.0526000000064,11,42.4
