time,open,high,low,close,PM High,PM Low,Yest High,Yest Low,Week High,Week Low,ORB High,ORB Low,9 EMA,Short Entry,Long Entry,POC_,PM High (continuous),PM Low (continuous),MA,MA,Volume,Volume MA
2026-02-26T12:07:00-05:00,186.84,187.145,186.81,187.12,,,,,,,,,186.70687792453964,0,0,186.79999999999987,198.99,193.97,187.1066000000019,189.45357499999963,50585,53941.2
2026-02-26T12:08:00-05:00,187.11,187.155,187.05,187.115,,,,,,,,,186.78850233963172,0,0,186.79999999999987,198.99,193.97,187.09670000000187,189.3984499999996,34554,54094.35
2026-02-26T12:09:00-05:00,187.11,187.289,187.1,187.16,,,,,,,,,186.8628018717054,0,0,186.79999999999987,198.99,193.97,187.09350000000188,189.34419999999963,64220,54979.8
2026-02-26T12:10:00-05:00,187.15,187.25,187.1,187.1,,,,,,,,,186.9102414973643,0,0,186.79999999999987,198.99,193.97,187.08970000000187,189.29169999999962,44708,54118.95
2026-02-26T12:11:00-05:00,187.1,187.425,187.06,187.36,,,,,,,,,187.00019319789143,0,0,186.79999999999987,198.99,193.97,187.0905000000019,189.2411499999996,44397,54376.5
2026-02-26T12:12:00-05:00,187.365,187.46,187.36,187.42,,,,,,,,,187.08415455831314,0,0,186.79999999999987,198.99,193.97,187.09170000000188,189.19129999999961,31280,54232.95
2026-02-26T12:13:00-05:00,187.41,187.41,187.1,187.29,,,,,,,,,187.12532364665051,0,0,186.79999999999987,198.99,193.97,187.08710000000184,189.14099999999962,57334,55057.45
2026-02-26T12:14:00-05:00,187.29,187.34,187.02,187.05,,,,,,,,,187.1102589173204,0,0,186.79999999999987,198.99,193.97,187.07840000000186,189.0889499999996,52551,56347.05
2026-02-26T12:15:00-05:00,187.02,187.02,186.68,186.68,,,,,,,,,187.02420713385632,0,0,186.79999999999987,198.99,193.97,187.05670000000188,189.0364499999996,38868,53509.85
2026-02-26T12:16:00-05:00,186.68,187.02,186.63,186.94,,,,,,,,,187.00736570708506,0,0,186.79999999999987,198.99,193.97,187.03830000000187,188.9845999999996,44418,53207.9
2026-02-26T12:17:00-05:00,186.93,187.07,186.9,187.06,,,,,,,,,187.01789256566803,0,0,186.79999999999987,198.99,193.97,187.02130000000187,188.93289999999962,28374,52099.4
2026-02-26T12:18:00-05:00,187.06,187.1,186.945,187.06,,,,,,,,,187.02631405253442,0,0,186.79999999999987,198.99,193.97,187.00450000000185,188.8810999999996,31003,47406.45
2026-02-26T12:19:00-05:00,187.08,187.22,187.04,187.16,,,,,,,,,187.05305124202752,0,0,186.79999999999987,198.99,193.97,186.99190000000183,188.83059999999958,46574,47057.7
2026-02-26T12:20:00-05:00,187.14,187.28,187.11,187.22,,,,,,,,,187.086440993622,0,0,186.79999999999987,198.99,193.97,186.97840000000187,188.77954999999957,34107,44415.6
2026-02-26T12:21:00-05:00,187.22,187.255,187,187.19,,,,,,,,,187.10715279489762,0,0,186.79999999999987,198.99,193.97,186.9678000000019,188.7285999999996,35436,43304
2026-02-26T12:22:00-05:00,187.18,187.33,187.17,187.27,,,,,,,,,187.1397222359181,0,0,186.79999999999987,198.99,193.97,186.95600000000186,188.67784999999955,31572,42270.85
2026-02-26T12:23:00-05:00,187.28,187.35,187.19,187.195,,,,,,,,,187.15077778873447,0,0,186.79999999999987,198.99,193.97,186.94330000000187,188.62642499999956,42054,42087.85
2026-02-26T12:24:00-05:00,187.22,187.37,187.205,187.37,,,,,,,,,187.1946222309876,0,0,186.79999999999987,198.99,193.97,186.93310000000187,188.57767499999957,18739,40724.2
2026-02-26T12:25:00-05:00,187.39,187.46,187.32,187.37,,,,,,,,,187.22969778479006,0,0,186.79999999999987,198.99,193.97,186.92370000000187,188.53002499999954,27059,39626.05
2026-02-26T12:26:00-05:00,187.365,187.44,187.27,187.4,,,,,,,,,187.26375822783206,0,0,186.79999999999987,198.99,193.97,186.92190000000193,188.48262499999953,27991,39291.2
2026-02-26T12:27:00-05:00,187.39,187.44,187.3,187.31,,,,,,,,,187.27300658226565,0,0,186.79999999999987,198.99,193.97,186.92120000000193,188.43442499999955,19987,37761.3
2026-02-26T12:28:00-05:00,187.32,187.47,187.32,187.415,,,,,,,,,187.30140526581252,0,0,186.79999999999987,198.99,193.97,186.92230000000188,188.38709999999955,36393,37853.25
2026-02-26T12:29:00-05:00,187.43,187.68,187.42,187.575,,,,,,,,,187.35612421265,0,0,186.79999999999987,198.99,193.97,186.92660000000188,188.34157499999955,54013,37342.9
2026-02-26T12:30:00-05:00,187.57,187.88,187.55,187.85,,,,,,,,,187.45489937012,0,0,186.79999999999987,198.99,193.97,186.9378000000019,188.29817499999953,56341,37924.55
2026-02-26T12:31:00-05:00,187.85,188.02,187.85,187.97,,,,,,,,,187.557919496096,0,0,186.79999999999987,198.99,193.97,186.94780000000188,188.25552499999955,92046,40307
2026-02-26T12:32:00-05:00,187.98,188.12,187.93,188,,,,,,,,,187.64633559687678,0,0,186.79999999999987,198.99,193.97,186.9603000000019,188.21302499999953,40940,40790
2026-02-26T12:33:00-05:00,188,188.06,187.86,187.9,,,,,,,,,187.69706847750143,0,0,186.79999999999987,198.99,193.97,186.9761000000019,188.17007499999957,27178,39282.2
2026-02-26T12:34:00-05:00,187.9,187.925,187.7,187.87,,,,,,,,,187.73165478200116,0,0,186.79999999999987,198.99,193.97,186.99890000000192,188.12637499999957,50523,39180.8
2026-02-26T12:35:00-05:00,187.87,187.87,187.53,187.55,,,,,,,,,187.69532382560092,0,0,186.79999999999987,198.99,193.97,187.01690000000193,188.08072499999955,46039,39539.35
2026-02-26T12:36:00-05:00,187.55,187.605,187.435,187.44,,,,,,,,,187.64425906048075,0,0,186.79999999999987,198.99,193.97,187.0336000000019,188.03427499999958,49602,39798.55
2026-02-26T12:37:00-05:00,187.43,187.43,187.2,187.22,,,,,,,,,187.5594072483846,0,0,186.79999999999987,198.99,193.97,187.04260000000193,187.98767499999954,46070,40683.35
2026-02-26T12:38:00-05:00,187.22,187.28,187.04,187.12,,,,,,,,,187.47152579870766,0,0,186.79999999999987,198.99,193.97,187.04850000000187,187.94052499999955,38244,41045.4
2026-02-26T12:39:00-05:00,187.09,187.145,186.97,187.095,,,,,,,,,187.39622063896613,0,0,186.79999999999987,198.99,193.97,187.0544000000019,187.89254999999955,43994,40916.4
2026-02-26T12:40:00-05:00,187.08,187.18,186.96,187.03,,,,,,,,,187.3229765111729,0,0,186.79999999999987,198.99,193.97,187.0607000000019,187.84694999999957,28724,40647.25
2026-02-26T12:41:00-05:00,187.03,187.03,186.83,186.84,,,,,,,,,187.2263812089383,0,0,186.79999999999987,198.99,193.97,187.0621000000019,187.80129999999957,36073,40679.1
2026-02-26T12:42:00-05:00,186.85,186.91,186.76,186.86,,,,,,,,,187.15310496715065,0,0,186.79999999999987,198.99,193.97,187.0631000000019,187.75579999999957,30403,40620.65
2026-02-26T12:43:00-05:00,186.87,186.88,186.63,186.74,,,,,,,,,187.0704839737205,0,0,186.79999999999987,198.99,193.97,187.06090000000194,187.7104999999996,33189,40177.4
2026-02-26T12:44:00-05:00,186.75,186.77,186.59,186.62,,,,,,,,,186.9803871789764,0,0,186.79999999999987,198.99,193.97,187.05960000000192,187.6647999999996,32430,40861.95
