time,open,high,low,close,PM High,PM Low,Yest High,Yest Low,Week High,Week Low,ORB High,ORB Low,POC_,PM High (continuous),PM Low (continuous),MA,MA,Volume,Volume MA
2026-02-11T06:57:00-05:00,469.85,469.85,469.81,469.81,,,,,,,,,469,470.15,463.97,468.98299999999836,466.02479999999815,12,270.4
2026-02-11T06:58:00-05:00,469.9,469.96,469.8,469.8,,,,,,,,,469,470.15,463.97,469.03439999999836,466.0649499999981,563,297.35
2026-02-11T06:59:00-05:00,469.81,469.81,469.81,469.81,,,,,,,,,469,470.15,463.97,469.07239999999837,466.1049999999981,1,289.15
2026-02-11T07:00:00-05:00,469.8,470.39,469.8,470.06,,,,,,,,,469,470.39,463.97,469.1103999999983,466.1462999999982,4896,532.8
2026-02-11T07:01:00-05:00,470.05,470.15,469.58,469.75,,,,,,,,,469,470.39,463.97,469.1411999999984,466.18129999999815,194,542.2
2026-02-11T07:02:00-05:00,469.52,469.71,469.44,469.49,,,,,,,,,469,470.39,463.97,469.1693999999983,466.21449999999817,5726,824.15
2026-02-11T07:03:00-05:00,469.41,469.53,469.38,469.53,,,,,,,,,469,470.39,463.97,469.1983999999983,466.2506999999982,169,822.7
2026-02-11T07:04:00-05:00,469.55,469.55,469.2,469.2,,,,,,,,,469,470.39,463.97,469.22399999999834,466.2841499999982,2801,949.6
2026-02-11T07:05:00-05:00,469.25,469.32,469.17,469.32,,,,,,,,,469,470.39,463.97,469.2543999999983,466.3157499999982,996,994.25
2026-02-11T07:06:00-05:00,469.29,469.29,468.77,468.95,,,,,,,,,469,470.39,463.97,469.27719999999834,466.3429999999982,820,1004.35
2026-02-11T07:07:00-05:00,468.88,469.15,468.88,469.04,,,,,,,,,469,470.39,463.97,469.2961999999983,466.3706999999982,106,947.35
2026-02-11T07:08:00-05:00,468.96,468.96,468.86,468.9,,,,,,,,,469,470.39,463.97,469.3097999999983,466.3951999999982,422,961.95
2026-02-11T07:09:00-05:00,468.99,469.15,468.68,468.68,,,,,,,,,469,470.39,463.97,469.3165999999983,466.41609999999827,7345,1299.95
2026-02-11T07:10:00-05:00,468.75,469.02,468.75,469,,,,,,,,,470,470.39,463.97,469.3313999999983,466.4395999999982,4716,1527.15
2026-02-11T07:11:00-05:00,468.95,469.19,468.95,469.14,,,,,,,,,470,470.39,463.97,469.34679999999827,466.4656499999983,508,1538.65
2026-02-11T07:12:00-05:00,469.15,469.15,469.05,469.05,,,,,,,,,470,470.39,463.97,469.35819999999825,466.4918999999982,120,1520.25
2026-02-11T07:13:00-05:00,469.15,469.37,469.09,469.18,,,,,,,,,470,470.39,463.97,469.36959999999834,466.51864999999816,578,1525.95
2026-02-11T07:14:00-05:00,469.26,469.28,469.25,469.28,,,,,,,,,470,470.39,463.97,469.3759999999983,466.5467999999982,118,1531.2
2026-02-11T07:15:00-05:00,469.23,469.23,469.05,469.05,,,,,,,,,470,470.39,463.97,469.3809999999983,466.5755499999982,89,1530.65
2026-02-11T07:16:00-05:00,469.01,469.01,468.8,468.8,,,,,,,,,470,470.39,463.97,469.38759999999826,466.60354999999817,177,1517.85
2026-02-11T07:17:00-05:00,468.81,468.84,468.47,468.47,,,,,,,,,470,470.39,463.97,469.38799999999827,466.6283499999982,3382,1686.35
2026-02-11T07:18:00-05:00,468.5,468.5,468,468,,,,,,,,,470,470.39,463.97,469.3719999999983,466.6511499999982,572,1686.8
2026-02-11T07:19:00-05:00,468.01,468.3,468.01,468.16,,,,,,,,,469,470.39,463.97,469.3487999999984,466.67519999999814,596,1716.55
2026-02-11T07:20:00-05:00,468.15,468.29,467.68,467.68,,,,,,,,,469,470.39,463.97,469.31619999999833,466.69779999999815,6406,1792.05
2026-02-11T07:21:00-05:00,468.1,468.14,468.09,468.1,,,,,,,,,469,470.39,463.97,469.2915999999983,466.72199999999816,422,1803.45
2026-02-11T07:22:00-05:00,468.07,468.07,468.07,468.07,,,,,,,,,469,470.39,463.97,469.26859999999834,466.7458499999981,54,1519.85
2026-02-11T07:23:00-05:00,468,468.28,467.93,468.16,,,,,,,,,469,470.39,463.97,469.25179999999835,466.7716499999981,923,1557.55
2026-02-11T07:24:00-05:00,468.32,468.5,468.32,468.46,,,,,,,,,469,470.39,463.97,469.24099999999834,466.79969999999804,141,1424.55
2026-02-11T07:25:00-05:00,468.37,468.51,468.35,468.49,,,,,,,,,469,470.39,463.97,469.2291999999984,466.8255999999981,80,1378.75
2026-02-11T07:26:00-05:00,468.45,468.58,468.45,468.58,,,,,,,,,469,470.39,463.97,469.2169999999984,466.85259999999806,250,1350.25
2026-02-11T07:27:00-05:00,468.52,468.52,468.25,468.25,,,,,,,,,469,470.39,463.97,469.19299999999834,466.881549999998,565,1373.2
2026-02-11T07:28:00-05:00,468.23,468.23,467.99,468.09,,,,,,,,,469,470.39,463.97,469.17059999999833,466.907349999998,1012,1402.7
2026-02-11T07:29:00-05:00,468.08,468.34,468.08,468.34,,,,,,,,,469,470.39,463.97,469.1573999999983,466.937249999998,2461,1158.5
