time,open,high,low,close,PM High,PM Low,Yest High,Yest Low,Week High,Week Low,ORB High,ORB Low,POC_,PM High (continuous),PM Low (continuous),MA,MA,Volume
2026-02-25T15:55:00-05:00,210.96,211.23,210.63,210.81,,,,,,,,,211.8,215.75,214.2,211.2658999999997,212.10837499999977,36411
2026-02-25T15:56:00-05:00,210.79,210.79,210.5,210.63,,,,,,,,,211.8,215.75,214.2,211.2504999999997,212.0993249999998,17828
2026-02-25T15:57:00-05:00,210.62,210.92,210.61,210.87,,,,,,,,,211.8,215.75,214.2,211.24089999999967,212.0911249999998,25027
2026-02-25T15:58:00-05:00,210.85,210.92,210.775,210.92,,,,,,,,,211.8,215.75,214.2,211.22739999999968,212.08292499999982,14003
2026-02-25T15:59:00-05:00,210.94,210.99,210.8,210.88,,,,,,,,,211.8,215.75,214.2,211.21199999999965,212.07477499999982,56450
2026-02-25T16:00:00-05:00,210.86,210.94,210.72,210.72,,,,,,,,,211.8,,,211.19599999999966,212.0661249999998,770
2026-02-25T16:01:00-05:00,210.85,210.85,210.79,210.79,,,,,,,,,211.8,,,211.18159999999966,212.05602499999983,109
2026-02-25T16:02:00-05:00,210.7,210.76,210.55,210.74,,,,,,,,,211.8,,,211.16399999999965,212.04462499999983,295
2026-02-25T16:03:00-05:00,210.7,210.8,210.67,210.73,,,,,,,,,211.8,,,211.14679999999964,212.03407499999983,105
2026-02-25T16:04:00-05:00,210.77,210.78,210.55,210.55,,,,,,,,,211.8,,,211.12439999999967,212.02302499999985,769
2026-02-25T16:05:00-05:00,210.7,210.78,210.55,210.6,,,,,,,,,211.8,,,211.1053999999997,212.01192499999982,2289
2026-02-25T16:06:00-05:00,210.66,210.66,210.6,210.65,,,,,,,,,211.8,,,211.08159999999967,212.0005749999998,97
2026-02-25T16:07:00-05:00,210.6,210.6,210.47,210.51,,,,,,,,,211.8,,,211.06359999999967,211.98867499999983,1346
2026-02-25T16:08:00-05:00,210.49,210.49,210.49,210.49,,,,,,,,,211.8,,,211.04419999999965,211.97672499999982,3
2026-02-25T16:09:00-05:00,210.5,210.58,210.5,210.54,,,,,,,,,211.8,,,211.02799999999968,211.96572499999985,211
2026-02-25T16:10:00-05:00,210.54,210.57,210.53,210.55,,,,,,,,,211.8,,,211.01239999999964,211.95402499999986,693
2026-02-25T16:11:00-05:00,210.53,210.58,210.45,210.51,,,,,,,,,211.8,,,210.99519999999964,211.94257499999986,1030
2026-02-25T16:12:00-05:00,210.52,210.53,210.511,210.511,,,,,,,,,211.8,,,210.97941999999964,211.93152999999984,113
2026-02-25T16:13:00-05:00,210.51,210.56,210.5,210.51,,,,,,,,,211.8,,,210.96661999999966,211.92087999999984,457
2026-02-25T16:14:00-05:00,210.52,210.52,210.46,210.47,,,,,,,,,211.8,,,210.94861999999964,211.91117999999983,48
2026-02-25T16:15:00-05:00,210.58,210.58,210.53,210.58,,,,,,,,,211.8,,,210.93641999999966,211.90227999999985,414
2026-02-25T16:16:00-05:00,210.52,210.57,210.52,210.57,,,,,,,,,211.8,,,210.92181999999968,211.89322999999985,20
2026-02-25T16:17:00-05:00,210.52,210.8,210.5,210.72,,,,,,,,,211.8,,,210.9096199999997,211.88502999999986,2342
2026-02-25T16:18:00-05:00,210.72,210.75,210.56,210.59,,,,,,,,,211.8,,,210.8946199999997,211.87572999999986,209
2026-02-25T16:19:00-05:00,210.58,210.58,210.51,210.52,,,,,,,,,211.8,,,210.8808199999997,211.86542999999983,15
