time,open,high,low,close,PM High,PM Low,Yest High,Yest Low,Week High,Week Low,ORB High,ORB Low,POC_,PM High (continuous),PM Low (continuous),MA,MA,Volume
2026-02-25T16:09:00-05:00,196.09,196.3,196.05,196.24,,,,,,,,,197.20000000000007,,,196.58114000000006,196.8773449999997,13277
2026-02-25T16:10:00-05:00,196.24,196.24,196.08,196.12,,,,,,,,,197.20000000000007,,,196.56534000000002,196.87179499999968,10858
2026-02-25T16:11:00-05:00,196.12,196.28,196.12,196.22,,,,,,,,,197.20000000000007,,,196.55104000000006,196.86679499999966,10285
2026-02-25T16:12:00-05:00,196.24,196.44,196.23,196.42,,,,,,,,,197.20000000000007,,,196.54024000000004,196.86264499999965,16164
2026-02-25T16:13:00-05:00,196.43,196.71,196.4,196.7,,,,,,,,,197.20000000000007,,,196.53384000000005,196.85994499999964,20475
2026-02-25T16:14:00-05:00,196.71,196.71,196.4,196.56,,,,,,,,,197.20000000000007,,,196.52584000000007,196.85714499999966,10154
2026-02-25T16:15:00-05:00,196.5,196.65,196.5,196.64,,,,,,,,,197.20000000000007,,,196.51904000000005,196.85466999999963,3345
2026-02-25T16:16:00-05:00,196.63,196.65,196.45,196.45,,,,,,,,,197.20000000000007,,,196.50984000000005,196.85131999999965,7846
2026-02-25T16:17:00-05:00,196.5,196.52,196.06,196.06,,,,,,,,,197.20000000000007,,,196.49104000000005,196.84604499999966,26689
2026-02-25T16:18:00-05:00,196.05,196.6,195.84,196.4,,,,,,,,,197.20000000000007,,,196.48084000000006,196.84271999999964,17567
2026-02-25T16:19:00-05:00,196.42,196.48,196.34,196.42,,,,,,,,,197.20000000000007,,,196.47134000000005,196.8394249999997,7286
2026-02-25T16:20:00-05:00,196.42,196.74,196.3,196.72,,,,,,,,,197.20000000000007,,,196.46874000000003,196.8375249999997,28328
2026-02-25T16:21:00-05:00,196.72,196.75,196.32,196.59,,,,,,,,,197.20000000000007,,,196.46534000000008,196.83502499999966,8118
2026-02-25T16:22:00-05:00,196.54,196.68,196.48,196.59,,,,,,,,,197.20000000000007,,,196.45814000000007,196.83347499999968,9464
2026-02-25T16:23:00-05:00,196.57,196.71,196.55,196.67,,,,,,,,,197.20000000000007,,,196.45134000000004,196.83266999999967,10416
2026-02-25T16:24:00-05:00,196.67,196.68,196.15,196.15,,,,,,,,,197.20000000000007,,,196.43754000000004,196.82911999999968,17682
2026-02-25T16:25:00-05:00,196.13,196.43,195.66,196.38,,,,,,,,,197.20000000000007,,,196.43054000000004,196.82664499999967,15449
2026-02-25T16:26:00-05:00,196.3,196.38,196,196.36,,,,,,,,,197.20000000000007,,,196.42534000000006,196.8242949999997,12148
2026-02-25T16:27:00-05:00,196.37,196.49,196.31,196.39,,,,,,,,,197.20000000000007,,,196.41874000000007,196.8221699999997,3780
2026-02-25T16:28:00-05:00,196.4,196.48,196.2,196.31,,,,,,,,,197.20000000000007,,,196.40944000000007,196.81981999999968,12483
2026-02-25T16:29:00-05:00,196.2,196.31,195.85,196.31,,,,,,,,,197.20000000000007,,,196.39682000000005,196.8174199999997,8086
2026-02-25T16:30:00-05:00,196.35,196.42,196.07,196.3,,,,,,,,,197.20000000000007,,,196.38382000000004,196.81471999999965,5585
2026-02-25T16:31:00-05:00,196.33,200.99,192.98,200.29,,,,,,,,,197.20000000000007,,,196.44922000000005,196.8318699999997,621085
2026-02-25T16:32:00-05:00,200.31,202,199,200.56,,,,,,,,,197.20000000000007,,,196.51892000000004,196.85066999999967,431105
2026-02-25T16:33:00-05:00,200.52,202,200.29,201.67,,,,,,,,,197.20000000000007,,,196.60992000000002,196.87481999999966,272750
2026-02-25T16:34:00-05:00,201.66,202.29,200.8,202.2,,,,,,,,,197.20000000000007,,,196.71012000000007,196.90179499999965,290970
2026-02-25T16:35:00-05:00,202.18,203.49,202.17,202.9,,,,,,,,,197.20000000000007,,,196.82572000000008,196.93211999999966,257015
2026-02-25T16:36:00-05:00,202.85,203.11,201.06,201.55,,,,,,,,,197.20000000000007,,,196.91832000000005,196.9561199999997,204875
2026-02-25T16:37:00-05:00,201.5,202.6,201.3,202.1,,,,,,,,,197.20000000000007,,,197.02270000000007,196.98311999999964,117829
2026-02-25T16:38:00-05:00,202.07,202.83,201.73,202.66,,,,,,,,,197.20000000000007,,,197.1365000000001,197.01311999999965,201756
2026-02-25T16:39:00-05:00,202.67,203.18,202.5,203,,,,,,,,,197.20000000000007,,,197.25910000000007,197.04471999999964,202572
2026-02-25T16:40:00-05:00,203.02,203.19,202.5,202.88,,,,,,,,,197.20000000000007,,,197.38190000000006,197.07579499999966,92019
2026-02-25T16:41:00-05:00,202.85,202.9,202.23,202.31,,,,,,,,,197.20000000000007,,,197.49470000000008,197.10391999999965,77508
2026-02-25T16:42:00-05:00,202.3,202.5,201.31,201.74,,,,,,,,,197.20000000000007,,,197.5977000000001,197.12931999999964,111702
2026-02-25T16:43:00-05:00,201.76,201.82,201.31,201.37,,,,,,,,,197.20000000000007,,,197.6957000000001,197.15306499999963,63864
2026-02-25T16:44:00-05:00,201.38,201.99,201.31,201.51,,,,,,,,,197.20000000000007,,,197.79750000000007,197.17718999999965,66694
2026-02-25T16:45:00-05:00,201.54,201.76,199.75,199.98,,,,,,,,,197.20000000000007,,,197.87150000000008,197.1932149999996,175451
2026-02-25T16:46:00-05:00,200,200.5,199.5,199.9,,,,,,,,,197.20000000000007,,,197.94390000000007,197.20861499999964,105021
2026-02-25T16:47:00-05:00,199.95,200.3,199.43,199.98,,,,,,,,,197.20000000000007,,,198.02470000000008,197.22481499999967,66378
2026-02-25T16:48:00-05:00,199.9,200.33,199.35,199.79,,,,,,,,,197.20000000000007,,,198.10820000000007,197.23996499999964,64097
2026-02-25T16:49:00-05:00,199.79,200.74,199.5,200.4,,,,,,,,,197.20000000000007,,,198.20120000000003,197.25831499999964,101535
2026-02-25T16:50:00-05:00,200.36,200.86,200.21,200.63,,,,,,,,,197.20000000000007,,,198.29620000000006,197.27763999999962,47156
2026-02-25T16:51:00-05:00,200.61,200.83,200.2,200.54,,,,,,,,,197.20000000000007,,,198.40300000000008,197.29653999999965,50235
2026-02-25T16:52:00-05:00,200.55,200.57,199.72,199.86,,,,,,,,,197.20000000000007,,,198.49000000000007,197.31228499999963,37487
2026-02-25T16:53:00-05:00,199.88,200.36,199.63,200.16,,,,,,,,,197.20000000000007,,,198.57520000000008,197.32915999999966,32111
2026-02-25T16:54:00-05:00,200.19,201.32,200,201.12,,,,,,,,,197.20000000000007,,,198.68360000000007,197.35105999999968,76659
2026-02-25T16:55:00-05:00,201.12,201.61,201.11,201.14,,,,,,,,,197.20000000000007,,,198.7886000000001,197.37278499999965,53458
2026-02-25T16:56:00-05:00,201.18,201.25,201.01,201.04,,,,,,,,,197.20000000000007,,,198.8892000000001,197.39443499999965,20750
2026-02-25T16:57:00-05:00,201.03,201.1,200.75,200.81,,,,,,,,,197.20000000000007,,,198.9824000000001,197.41588499999966,37049
2026-02-25T16:58:00-05:00,200.89,201.19,200.79,201.14,,,,,,,,,197.20000000000007,,,199.08460000000005,197.43873499999964,19561
2026-02-25T16:59:00-05:00,201.15,201.3,201.01,201.07,,,,,,,,,197.20000000000007,,,199.18120000000008,197.46135999999967,17035
2026-02-25T17:00:00-05:00,201.07,201.14,200.51,200.58,,,,,,,,,197.20000000000007,,,199.27040000000008,197.48115999999965,63815
2026-02-25T17:01:00-05:00,200.57,200.7,200.24,200.26,,,,,,,,,197.20000000000007,,,199.35120000000006,197.49890999999968,20276
2026-02-25T17:02:00-05:00,200.26,200.5,199.86,199.9,,,,,,,,,197.20000000000007,,,199.42080000000004,197.51495999999966,26024
2026-02-25T17:03:00-05:00,199.94,201.1,199.83,201.1,,,,,,,,,197.20000000000007,,,199.50880000000004,197.5367599999997,55398
2026-02-25T17:04:00-05:00,201.1,201.71,200.45,200.66,,,,,,,,,197.20000000000007,,,199.59080000000003,197.5565099999997,59165
2026-02-25T17:05:00-05:00,200.54,200.62,199.935,200.06,,,,,,,,,197.20000000000007,,,199.65920000000003,197.5730599999997,47310
2026-02-25T17:06:00-05:00,200.13,200.2,199.49,199.99,,,,,,,,,197.20000000000007,,,199.73000000000005,197.58923499999972,81916
2026-02-25T17:07:00-05:00,199.99,200.65,199.53,200.65,,,,,,,,,197.20000000000007,,,199.8218,197.60870999999975,45116
2026-02-25T17:08:00-05:00,200.56,200.56,199.8,200,,,,,,,,,197.20000000000007,,,199.8938,197.62520999999973,21213
