time,open,high,low,close,PM High,PM Low,Yest High,Yest Low,Week High,Week Low,ORB High,ORB Low,POC_,PM High (continuous),PM Low (continuous),MA,MA,Volume,Volume MA
2026-02-19T10:42:00-05:00,188.28,188.285,188.1,188.2,,,,,,,,,188.4,188.88,186.52,187.67702000000057,187.22433000000015,14559,31997.05
2026-02-19T10:43:00-05:00,188.18,188.18,187.97,188.08,,,,,,,,,188.4,188.88,186.52,187.6966200000006,187.22773000000015,28137,31810.45
2026-02-19T10:44:00-05:00,188.07,188.07,187.93,187.99,,,,,,,,,188.4,188.88,186.52,187.72102000000058,187.23018000000013,21303,31035.05
2026-02-19T10:45:00-05:00,188,188.13,187.87,187.88,,,,,,,,,188.4,188.88,186.52,187.73422000000053,187.23143000000016,21721,31218.85
2026-02-19T10:46:00-05:00,187.87,188.03,187.83,187.95,,,,,,,,,188.4,188.88,186.52,187.74942000000053,187.2331800000001,30537,31987.15
2026-02-19T10:47:00-05:00,187.94,188,187.77,187.79,,,,,,,,,188.4,188.88,186.52,187.76102000000054,187.2344300000001,29219,31644.15
2026-02-19T10:48:00-05:00,187.8,187.88,187.77,187.81,,,,,,,,,188.4,188.88,186.52,187.77702000000056,187.2355300000001,15189,31221.9
2026-02-19T10:49:00-05:00,187.82,187.86,187.74,187.81,,,,,,,,,188.4,188.88,186.52,187.7982200000005,187.23723000000012,30467,32095.65
2026-02-19T10:50:00-05:00,187.82,187.84,187.25,187.3,,,,,,,,,188.4,188.88,186.52,187.8132200000005,187.23648000000009,57800,34276.4
2026-02-19T10:51:00-05:00,187.3,187.37,187.21,187.21,,,,,,,,,188.4,188.88,186.52,187.81922000000054,187.2349300000001,34227,33588.4
2026-02-19T10:52:00-05:00,187.21,187.42,187.165,187.32,,,,,,,,,188.4,188.88,186.52,187.82202000000052,187.23393000000016,27519,30562.45
2026-02-19T10:53:00-05:00,187.35,187.48,187.33,187.425,,,,,,,,,188.4,188.88,186.52,187.82172000000054,187.23290500000013,27313,30907.2
2026-02-19T10:54:00-05:00,187.44,187.5,187.35,187.47,,,,,,,,,188.4,188.88,186.52,187.82512000000054,187.23185500000014,13743,29453.35
2026-02-19T10:55:00-05:00,187.46,187.66,187.415,187.64,,,,,,,,,188.4,188.88,186.52,187.8289200000005,187.23160500000012,20560,28339
2026-02-19T10:56:00-05:00,187.65,187.89,187.65,187.861,,,,,,,,,188.4,188.88,186.52,187.83794000000051,187.23321000000016,21305,27797.55
2026-02-19T10:57:00-05:00,187.88,187.885,187.71,187.86,,,,,,,,,188.4,188.88,186.52,187.8433400000005,187.23476000000016,21580,26760.95
2026-02-19T10:58:00-05:00,187.88,188.04,187.76,188.03,,,,,,,,,188.4,188.88,186.52,187.8550400000005,187.23711000000017,24261,26506.2
2026-02-19T10:59:00-05:00,188.01,188.01,187.86,187.92,,,,,,,,,188.4,188.88,186.52,187.86524000000048,187.23881000000017,19508,26541.75
2026-02-19T11:00:00-05:00,187.93,187.95,187.79,187.84,,,,,,,,,188.4,188.88,186.52,187.8663400000005,187.23991000000012,15228,25651.3
2026-02-19T11:01:00-05:00,187.86,187.99,187.8,187.9,,,,,,,,,188.4,188.88,186.52,187.87094000000053,187.24161000000015,9359,24176.75
2026-02-19T11:02:00-05:00,187.89,187.89,187.7,187.73,,,,,,,,,188.4,188.88,186.52,187.8731400000005,187.24261000000013,13053,24101.45
2026-02-19T11:03:00-05:00,187.73,187.73,187.45,187.5,,,,,,,,,188.4,188.88,186.52,187.8681400000005,187.2423600000001,25111,23950.15
2026-02-19T11:04:00-05:00,187.48,187.58,187.47,187.53,,,,,,,,,188.4,188.88,186.52,187.8613400000005,187.24226000000013,17473,23758.65
2026-02-19T11:05:00-05:00,187.495,187.52,187.33,187.36,,,,,,,,,188.4,188.88,186.52,187.84794000000048,187.24106000000015,16827,23513.95
2026-02-19T11:06:00-05:00,187.34,187.34,187.01,187.04,,,,,,,,,187.6,188.88,186.52,187.82724000000044,187.23821000000015,68883,25431.25
2026-02-19T11:07:00-05:00,187.03,187.05,186.93,186.99,,,,,,,,,187.6,188.88,186.52,187.80164000000048,187.23516000000015,55540,26747.3
2026-02-19T11:08:00-05:00,186.99,187.11,186.96,187.07,,,,,,,,,187.6,188.88,186.52,187.78744000000046,187.2328600000002,30013,27488.5
2026-02-19T11:09:00-05:00,187.07,187.22,187.06,187.16,,,,,,,,,187.6,188.88,186.52,187.7744400000005,187.23096000000015,30771,27503.7
2026-02-19T11:10:00-05:00,187.16,187.24,187.11,187.21,,,,,,,,,187.6,188.88,186.52,187.7600400000005,187.22956000000016,28303,26028.85
2026-02-19T11:11:00-05:00,187.22,187.22,186.93,186.93,,,,,,,,,187.6,188.88,186.52,187.7516400000005,187.22686000000016,25781,25606.55
2026-02-19T11:12:00-05:00,186.94,187.16,186.93,187.16,,,,,,,,,187.6,188.88,186.52,187.7404400000005,187.22546000000017,18810,25171.1
2026-02-19T11:13:00-05:00,187.17,187.28,187.09,187.11,,,,,,,,,187.6,188.88,186.52,187.72744000000046,187.22406000000018,18883,24749.6
2026-02-19T11:14:00-05:00,187.12,187.195,187.11,187.17,,,,,,,,,187.6,188.88,186.52,187.70984000000047,187.22311000000016,9548,24539.85
2026-02-19T11:15:00-05:00,187.16,187.36,187.09,187.33,,,,,,,,,187.6,188.88,186.52,187.7018400000005,187.22306000000015,40501,25536.9
2026-02-19T11:16:00-05:00,187.33,187.49,187.32,187.47,,,,,,,,,187.6,188.88,186.52,187.6988400000005,187.22376000000014,19515,25447.4
2026-02-19T11:17:00-05:00,187.475,187.475,187.34,187.45,,,,,,,,,187.6,188.88,186.52,187.6950400000005,187.22421000000017,18645,25300.65
2026-02-19T11:18:00-05:00,187.44,187.72,187.44,187.68,,,,,,,,,187.6,188.88,186.52,187.6972400000005,187.22573500000016,33392,25757.2
2026-02-19T11:19:00-05:00,187.67,187.67,187.52,187.58,,,,,,,,,187.6,188.88,186.52,187.6966400000005,187.22673500000016,9556,25259.6
2026-02-19T11:20:00-05:00,187.58,187.751,187.58,187.73,,,,,,,,,187.6,188.88,186.52,187.69884000000053,187.22823500000013,22678,25632.1
2026-02-19T11:21:00-05:00,187.719,187.74,187.58,187.67,,,,,,,,,187.6,188.88,186.52,187.69284000000053,187.22928500000017,12661,25797.2
2026-02-19T11:22:00-05:00,187.66,187.7,187.609,187.63,,,,,,,,,187.6,188.88,186.52,187.68144000000055,187.23033500000017,12569,25773
2026-02-19T11:23:00-05:00,187.62,187.87,187.62,187.84,,,,,,,,,187.6,188.88,186.52,187.67342000000056,187.23228500000016,31661,26100.5
2026-02-19T11:24:00-05:00,187.845,187.85,187.71,187.71,,,,,,,,,187.6,188.88,186.52,187.66032000000058,187.23393500000017,28260,26639.85
2026-02-19T11:25:00-05:00,187.71,187.86,187.64,187.66,,,,,,,,,187.6,188.88,186.52,187.64792000000057,187.23533500000013,20154,26806.2
2026-02-19T11:26:00-05:00,187.66,187.75,187.63,187.63,,,,,,,,,187.6,188.88,186.52,187.63632000000055,187.23733500000014,13481,24036.1
2026-02-19T11:27:00-05:00,187.65,187.65,187.44,187.44,,,,,,,,,187.6,188.88,186.52,187.62132000000057,187.23818500000013,25228,22520.5
2026-02-19T11:28:00-05:00,187.45,187.45,187.18,187.28,,,,,,,,,187.6,188.88,186.52,187.60152000000056,187.23818500000016,29959,22517.8
2026-02-19T11:29:00-05:00,187.27,187.38,187.27,187.32,,,,,,,,,187.6,188.88,186.52,187.5843200000006,187.23893500000017,16539,21806.2
2026-02-19T11:30:00-05:00,187.335,187.53,187.33,187.53,,,,,,,,,187.6,188.88,186.52,187.56952000000055,187.24063500000014,34965,22139.3
2026-02-19T11:31:00-05:00,187.55,187.62,187.44,187.56,,,,,,,,,187.6,188.88,186.52,187.55512000000056,187.24228500000015,26711,22185.8
2026-02-19T11:32:00-05:00,187.58,187.79,187.49,187.67,,,,,,,,,187.6,188.88,186.52,187.5445200000006,187.24428500000016,41855,23338.05
2026-02-19T11:33:00-05:00,187.675,187.69,187.5,187.65,,,,,,,,,187.6,188.88,186.52,187.5359200000006,187.24613500000018,22893,23538.55
2026-02-19T11:34:00-05:00,187.649,187.7,187.58,187.69,,,,,,,,,188,188.88,186.52,187.52992000000057,187.24863500000018,14897,23806
2026-02-19T11:35:00-05:00,187.69,187.72,187.41,187.41,,,,,,,,,188,188.88,186.52,187.52052000000057,187.24963500000015,26979,23129.9
2026-02-19T11:36:00-05:00,187.4,187.41,187.29,187.31,,,,,,,,,188,188.88,186.52,187.50772000000055,187.2504850000002,25520,23430.15
2026-02-19T11:37:00-05:00,187.311,187.32,187.22,187.28,,,,,,,,,187.6,188.88,186.52,187.49752000000058,187.2512350000002,18813,23438.55
2026-02-19T11:38:00-05:00,187.29,187.405,187.27,187.37,,,,,,,,,187.6,188.88,186.52,187.48872000000057,187.25253500000017,16656,22601.75
2026-02-19T11:39:00-05:00,187.37,187.38,187.23,187.27,,,,,,,,,187.6,188.88,186.52,187.47792000000055,187.2530350000002,16371,22942.5
2026-02-19T11:40:00-05:00,187.28,187.32,187.15,187.15,,,,,,,,,187.6,188.88,186.52,187.47492000000057,187.25303500000015,16607,22638.95
2026-02-19T11:41:00-05:00,187.16,187.18,187.03,187.08,,,,,,,,,187.6,188.88,186.52,187.4723200000006,187.2530350000002,28172,23414.5
2026-02-19T11:42:00-05:00,187.08,187.2,187.08,187.17,,,,,,,,,187.6,188.88,186.52,187.46932000000058,187.2533350000002,17133,23642.7
2026-02-19T11:43:00-05:00,187.16,187.27,187.11,187.2,,,,,,,,,187.6,188.88,186.52,187.46482000000057,187.25383500000018,19960,23057.65
2026-02-19T11:44:00-05:00,187.2,187.22,186.8,186.82,,,,,,,,,187.6,188.88,186.52,187.4518200000006,187.25288500000022,64397,24864.5
2026-02-19T11:45:00-05:00,186.81,186.95,186.81,186.88,,,,,,,,,187.6,188.88,186.52,187.43662000000057,187.2520850000002,13727,24543.15
2026-02-19T11:46:00-05:00,186.88,186.88,186.59,186.6,,,,,,,,,187.6,188.88,186.52,187.41140000000058,187.24968500000017,42805,26009.35
2026-02-19T11:47:00-05:00,186.63,186.76,186.6,186.76,,,,,,,,,187.6,188.88,186.52,187.3894000000006,187.2480350000002,19627,25729.3
2026-02-19T11:48:00-05:00,186.75,186.76,186.63,186.66,,,,,,,,,187.6,188.88,186.52,187.36200000000062,187.2460850000002,13645,24913.6
2026-02-19T11:49:00-05:00,186.68,186.77,186.58,186.76,,,,,,,,,187.6,188.88,186.52,187.3388000000006,187.2441350000002,22569,25215.1
2026-02-19T11:50:00-05:00,186.75,186.79,186.66,186.72,,,,,,,,,187.6,188.88,186.52,187.31640000000058,187.2423350000002,23057,24619.7
2026-02-19T11:51:00-05:00,186.73,186.74,186.49,186.5,,,,,,,,,187.6,188.88,186.52,187.28840000000062,187.2396850000002,47834,25675.85
2026-02-19T11:52:00-05:00,186.51,186.6,186.48,186.49,,,,,,,,,187.6,188.88,186.52,187.26360000000062,187.23663500000023,17004,24433.3
2026-02-19T11:53:00-05:00,186.49,186.775,186.44,186.71,,,,,,,,,187.6,188.88,186.52,187.2478000000006,187.23453500000022,23637,24470.5
2026-02-19T11:54:00-05:00,186.68,187.06,186.65,187.025,,,,,,,,,187.6,188.88,186.52,187.23770000000061,187.2335600000002,30089,25230.1
2026-02-19T11:55:00-05:00,187.029,187.05,186.93,186.999,,,,,,,,,187.6,188.88,186.52,187.2304800000006,187.23218000000023,17546,24758.45
2026-02-19T11:56:00-05:00,186.98,187.02,186.73,186.86,,,,,,,,,187.6,188.88,186.52,187.22688000000065,187.2294300000002,23058,24635.35
2026-02-19T11:57:00-05:00,186.87,186.96,186.67,186.71,,,,,,,,,187.6,188.88,186.52,187.22128000000063,187.2262300000002,20514,24720.4
2026-02-19T11:58:00-05:00,186.71,186.811,186.67,186.71,,,,,,,,,187.6,188.88,186.52,187.21408000000062,187.2231300000002,17981,24786.65
2026-02-19T11:59:00-05:00,186.72,186.77,186.66,186.69,,,,,,,,,187.6,188.88,186.52,187.2046800000006,187.2200800000002,12394,24587.8
2026-02-19T12:00:00-05:00,186.69,186.79,186.59,186.63,,,,,,,,,187.6,188.88,186.52,187.19308000000063,187.21658000000022,22709,24892.9
2026-02-19T12:01:00-05:00,186.62,186.71,186.42,186.64,,,,,,,,,187.6,188.88,186.52,187.1872800000006,187.21338000000023,35892,25278.9
2026-02-19T12:02:00-05:00,186.66,186.725,186.53,186.53,,,,,,,,,187.6,188.88,186.52,187.17468000000062,187.21008000000023,12581,25051.3
2026-02-19T12:03:00-05:00,186.54,186.63,186.48,186.58,,,,,,,,,187.6,188.88,186.52,187.16408000000064,187.20698000000021,9709,24538.75
2026-02-19T12:04:00-05:00,186.58,186.58,186.405,186.53,,,,,,,,,187.6,188.88,186.52,187.15128000000067,187.20383000000024,22190,22428.4
2026-02-19T12:05:00-05:00,186.52,186.57,186.44,186.51,,,,,,,,,187.6,188.88,186.52,187.13488000000066,187.20078000000024,17729,22628.5
2026-02-19T12:06:00-05:00,186.5,186.64,186.44,186.59,,,,,,,,,187.6,188.88,186.52,187.11728000000065,187.19823000000025,21728,21574.65
2026-02-19T12:07:00-05:00,186.57,186.74,186.57,186.68,,,,,,,,,187.6,188.88,186.52,187.10188000000068,187.19598000000028,27278,21957.2
2026-02-19T12:08:00-05:00,186.68,186.75,186.57,186.63,,,,,,,,,187.6,188.88,186.52,187.08088000000066,187.19318000000024,16900,22119.95
2026-02-19T12:09:00-05:00,186.64,186.715,186.54,186.58,,,,,,,,,187.6,188.88,186.52,187.06088000000065,187.19063000000023,17466,21864.8
2026-02-19T12:10:00-05:00,186.59,186.65,186.5,186.63,,,,,,,,,187.6,188.88,186.52,187.03888000000063,187.18808000000024,18952,21659.55
2026-02-19T12:11:00-05:00,186.62,186.75,186.61,186.73,,,,,,,,,187.6,188.88,186.52,187.02008000000063,187.18633000000023,22230,20379.35
2026-02-19T12:12:00-05:00,186.72,186.74,186.57,186.67,,,,,,,,,187.6,188.88,186.52,187.00088000000065,187.18428000000026,9618,20010.05
2026-02-19T12:13:00-05:00,186.67,186.715,186.61,186.66,,,,,,,,,187.6,188.88,186.52,186.97728000000063,187.18168000000023,10105,19333.45
2026-02-19T12:14:00-05:00,186.65,186.72,186.62,186.67,,,,,,,,,187.6,188.88,186.52,186.95648000000062,187.17938000000024,10156,18336.8
2026-02-19T12:15:00-05:00,186.7,186.75,186.53,186.59,,,,,,,,,187.6,188.88,186.52,186.93508000000062,187.17693000000025,20678,18493.4
2026-02-19T12:16:00-05:00,186.57,186.63,186.5,186.59,,,,,,,,,187.6,188.88,186.52,186.91428000000062,187.17458000000022,11654,17923.2
2026-02-19T12:17:00-05:00,186.595,186.81,186.595,186.76,,,,,,,,,187.6,188.88,186.52,186.90068000000056,187.17328000000023,15001,17647.55
2026-02-19T12:18:00-05:00,186.76,186.84,186.74,186.76,,,,,,,,,187.6,188.88,186.52,186.89028000000056,187.17188000000021,15642,17530.6
2026-02-19T12:19:00-05:00,186.74,186.83,186.73,186.795,,,,,,,,,187.6,188.88,186.52,186.87978000000058,187.17080500000023,9656,17393.7
2026-02-19T12:20:00-05:00,186.8,186.88,186.69,186.82,,,,,,,,,187.6,188.88,186.52,186.8655800000006,187.16945500000023,35310,18023.75
2026-02-19T12:21:00-05:00,186.82,186.885,186.79,186.87,,,,,,,,,187.6,188.88,186.52,186.85178000000062,187.16843000000023,14323,16945.3
2026-02-19T12:22:00-05:00,186.86,186.905,186.805,186.85,,,,,,,,,187.6,188.88,186.52,186.8353800000006,187.16788000000022,27109,17671.7
2026-02-19T12:23:00-05:00,186.865,186.94,186.82,186.93,,,,,,,,,187.6,188.88,186.52,186.8209800000006,187.1680300000002,12313,17801.9
2026-02-19T12:24:00-05:00,186.935,187,186.819,186.86,,,,,,,,,187.6,188.88,186.52,186.8043800000006,187.1682800000002,27962,18090.5
2026-02-19T12:25:00-05:00,186.85,186.89,186.78,186.83,,,,,,,,,187.6,188.88,186.52,186.7927800000006,187.1689300000002,14940,17951.05
2026-02-19T12:26:00-05:00,186.84,186.86,186.73,186.785,,,,,,,,,187.6,188.88,186.52,186.7822800000006,187.16935500000017,20840,17906.65
2026-02-19T12:27:00-05:00,186.79,186.8,186.48,186.57,,,,,,,,,187.6,188.88,186.52,186.76808000000062,187.16840500000018,27966,17941.05
2026-02-19T12:28:00-05:00,186.56,186.68,186.54,186.65,,,,,,,,,187.6,188.88,186.52,186.7536800000006,187.16760500000018,12203,17706.2
2026-02-19T12:29:00-05:00,186.66,186.71,186.61,186.63,,,,,,,,,187.6,188.88,186.52,186.74088000000063,187.16750500000018,8987,17282.25
2026-02-19T12:30:00-05:00,186.6,186.68,186.54,186.55,,,,,,,,,187.6,188.88,186.52,186.7288800000006,187.16665500000016,16278,17148.55
2026-02-19T12:31:00-05:00,186.58,186.63,186.56,186.6,,,,,,,,,187.6,188.88,186.52,186.71928000000062,187.16615500000017,19964,17035.25
2026-02-19T12:32:00-05:00,186.6,186.641,186.54,186.58,,,,,,,,,187.6,188.88,186.52,186.70748000000066,187.16510500000018,14130,17260.85
2026-02-19T12:33:00-05:00,186.57,186.64,186.39,186.39,,,,,,,,,187.6,188.88,186.52,186.69128000000063,187.16330500000018,30207,18265.95
2026-02-19T12:34:00-05:00,186.39,186.42,186.29,186.42,,,,,,,,,187.6,188.88,186.52,186.68328000000062,187.16170500000018,19265,18721.4
2026-02-19T12:35:00-05:00,186.4,186.46,186.36,186.44,,,,,,,,,187.6,188.88,186.52,186.6744800000006,187.1600050000002,12485,18311.75
2026-02-19T12:36:00-05:00,186.43,186.43,186.27,186.285,,,,,,,,,187.6,188.88,186.52,186.66818000000066,187.15678000000023,18045,18631.3
2026-02-19T12:37:00-05:00,186.27,186.31,186.16,186.219,,,,,,,,,187.6,188.88,186.52,186.65736000000064,187.1531750000002,27519,19257.2
2026-02-19T12:38:00-05:00,186.21,186.27,186.2,186.26,,,,,,,,,187.6,188.88,186.52,186.64936000000068,187.1501750000002,14843,19217.25
2026-02-19T12:39:00-05:00,186.29,186.38,186.23,186.34,,,,,,,,,187.6,188.88,186.52,186.64096000000063,187.1469750000002,15834,19526.15
2026-02-19T12:40:00-05:00,186.34,186.41,186.3,186.34,,,,,,,,,187.6,188.88,186.52,186.63336000000064,187.14387500000024,17881,18654.7
2026-02-19T12:41:00-05:00,186.34,186.39,186.23,186.25,,,,,,,,,187.6,188.88,186.52,186.62836000000064,187.13992500000023,11471,18512.1
2026-02-19T12:42:00-05:00,186.26,186.5,186.26,186.46,,,,,,,,,187.6,188.88,186.52,186.62776000000068,187.13737500000022,17834,18048.35
2026-02-19T12:43:00-05:00,186.44,186.47,186.35,186.39,,,,,,,,,187.6,188.88,186.52,186.62136000000066,187.13442500000022,9750,17920.2
2026-02-19T12:44:00-05:00,186.39,186.44,186.3,186.31,,,,,,,,,187.6,188.88,186.52,186.60706000000067,187.13052500000023,8989,16971.55
2026-02-19T12:45:00-05:00,186.32,186.35,186.15,186.18,,,,,,,,,187.6,188.88,186.52,186.59068000000067,187.12707500000025,16796,17064.35
2026-02-19T12:46:00-05:00,186.185,186.22,186.12,186.16,,,,,,,,,187.6,188.88,186.52,186.57668000000066,187.12337500000027,15767,16810.7
2026-02-19T12:47:00-05:00,186.155,186.19,186.09,186.1,,,,,,,,,187.6,188.88,186.52,186.56448000000066,187.12127500000025,18977,16361.25
2026-02-19T12:48:00-05:00,186.1,186.11,185.84,185.91,,,,,,,,,187.6,188.88,186.52,186.54848000000067,187.1162750000003,125149,22008.55
2026-02-19T12:49:00-05:00,185.92,185.96,185.795,185.92,,,,,,,,,187.6,188.88,186.52,186.53308000000067,187.11062500000028,30033,23060.85
2026-02-19T12:50:00-05:00,185.91,186.08,185.88,185.945,,,,,,,,,187.6,188.88,186.52,186.51938000000064,187.1066500000003,30431,23768.5
2026-02-19T12:51:00-05:00,185.96,186.14,185.96,186.06,,,,,,,,,187.6,188.88,186.52,186.50778000000065,187.1019000000003,29492,24244.9
2026-02-19T12:52:00-05:00,186.05,186.1,185.86,185.87,,,,,,,,,187.6,188.88,186.52,186.49458000000064,187.0973500000003,21673,24622.05
2026-02-19T12:53:00-05:00,185.89,185.94,185.82,185.94,,,,,,,,,187.6,188.88,186.52,186.48178000000064,187.09290000000033,16163,23919.85
2026-02-19T12:54:00-05:00,185.93,186.02,185.88,185.98,,,,,,,,,187.6,188.88,186.52,186.47078000000064,187.08885000000032,42137,25063.45
2026-02-19T12:55:00-05:00,185.99,186.19,185.99,186.18,,,,,,,,,187.6,188.88,186.52,186.46418000000062,187.08815000000033,35286,26203.5
2026-02-19T12:56:00-05:00,186.17,186.2,185.97,185.98,,,,,,,,,187.6,188.88,186.52,186.45198000000062,187.08665000000033,18628,26232.65
2026-02-19T12:57:00-05:00,185.99,186.05,185.92,185.96,,,,,,,,,187.6,188.88,186.52,186.43758000000062,187.08500000000032,20925,25902.95
2026-02-19T12:58:00-05:00,185.97,186.04,185.88,185.96,,,,,,,,,187.6,188.88,186.52,186.42418000000066,187.08365000000035,17801,26050.85
2026-02-19T12:59:00-05:00,185.96,185.98,185.9,185.95,,,,,,,,,187.6,188.88,186.52,186.41158000000064,187.0810000000003,7564,25637.35
2026-02-19T13:00:00-05:00,185.95,186.1,185.91,186.05,,,,,,,,,187.6,188.88,186.52,186.39998000000065,187.0810000000003,18115,25649.05
2026-02-19T13:01:00-05:00,186.06,186.14,186.05,186.08,,,,,,,,,187.6,188.88,186.52,186.38698000000065,187.08175000000028,12504,25700.7
2026-02-19T13:02:00-05:00,186.09,186.09,185.91,185.99,,,,,,,,,187.6,188.88,186.52,186.37338000000065,187.0809000000003,18239,25720.95
2026-02-19T13:03:00-05:00,186,186.25,186,186.24,,,,,,,,,187.6,188.88,186.52,186.36498000000066,187.08170000000027,24057,26436.3
2026-02-19T13:04:00-05:00,186.23,186.23,186.125,186.15,,,,,,,,,187.6,188.88,186.52,186.35458000000065,187.0809000000003,15134,26743.55
2026-02-19T13:05:00-05:00,186.15,186.28,186.15,186.22,,,,,,,,,187.6,188.88,186.52,186.34718000000063,187.0836000000003,10767,26442.1
