time,open,high,low,close,PM High,PM Low,Yest High,Yest Low,Week High,Week Low,ORB High,ORB Low,9 EMA,Short Entry,Long Entry,POC_,PM High (continuous),PM Low (continuous),MA,MA,Volume,Volume MA
2026-02-26T11:41:00-05:00,407.795,408.09,407.795,407.9,,,,,,,,,408.3618551250614,0,0,409.59999999999997,415.7,414.19,409.2435999999977,411.5805799999993,13640,12056.6
2026-02-26T11:42:00-05:00,407.93,408.01,407.77,407.81,,,,,,,,,408.25148410004914,0,0,409.59999999999997,415.7,414.19,409.2191999999977,411.5436299999993,16362,12612.25
2026-02-26T11:43:00-05:00,407.83,407.83,407.22,407.41,,,,,,,,,408.08318728003934,0,0,409.59999999999997,415.7,414.19,409.1831999999977,411.50517999999937,16966,12704.45
2026-02-26T11:44:00-05:00,407.42,407.44,406.58,406.77,,,,,,,,,407.82054982403145,0,0,409.59999999999997,415.7,414.19,409.1293999999977,411.46352999999937,29144,13663.4
2026-02-26T11:45:00-05:00,406.75,406.82,406.23,406.23,,,,,,,,,407.50243985922515,0,0,409.59999999999997,415.7,414.19,409.0721999999977,411.41922999999935,25129,14470.45
2026-02-26T11:46:00-05:00,406.23,406.35,405.73,406.1,,,,,,,,,407.2219518873801,0,0,409.59999999999997,415.7,414.19,409.0111999999977,411.37437999999935,34000,15574.95
2026-02-26T11:47:00-05:00,406.09,406.28,405.95,406.1,,,,,,,,,406.9975615099041,0,0,409.59999999999997,415.7,414.19,408.9421999999977,411.3293799999994,25928,16606.5
2026-02-26T11:48:00-05:00,406.1,406.6,406.03,406.58,,,,,,,,,406.91404920792326,0,0,409.59999999999997,415.7,414.19,408.8769999999976,411.28657999999945,34316,17916.45
2026-02-26T11:49:00-05:00,406.565,406.8,406.35,406.55,,,,,,,,,406.8412393663386,0,0,409.59999999999997,415.7,414.19,408.82279999999764,411.24342999999936,28995,19030.65
2026-02-26T11:50:00-05:00,406.56,406.75,406.28,406.28,,,,,,,,,406.72899149307085,0,0,409.59999999999997,415.7,414.19,408.75419999999764,411.19857999999937,20593,19581.4
2026-02-26T11:51:00-05:00,406.3,406.7,406.19,406.19,,,,,,,,,406.6211931944567,0,0,409.59999999999997,415.7,414.19,408.6929999999977,411.1529799999994,19951,19987.45
2026-02-26T11:52:00-05:00,406.22,406.46,406.07,406.1,,,,,,,,,406.51695455556535,0,0,409.59999999999997,415.7,414.19,408.6351999999977,411.1070799999994,21667,20720.2
2026-02-26T11:53:00-05:00,406.09,406.28,405.77,405.85,,,,,,,,,406.3835636444523,0,0,409.59999999999997,415.7,414.19,408.5771999999977,411.05962999999946,26827,21401.4
2026-02-26T11:54:00-05:00,405.86,405.95,405.46,405.55,,,,,,,,,406.21685091556185,0,0,409.59999999999997,415.7,414.19,408.50439999999776,411.0091799999994,26723,21881
2026-02-26T11:55:00-05:00,405.57,405.66,405.25,405.32,,,,,,,,,406.03748073244947,0,0,409.59999999999997,415.7,414.19,408.42319999999773,410.9587799999995,27694,22582.35
2026-02-26T11:56:00-05:00,405.315,405.55,405.07,405.1,,,,,,,,,405.8499845859596,0,0,409.59999999999997,415.7,414.19,408.34339999999776,410.9072299999994,31475,22943.35
2026-02-26T11:57:00-05:00,405.07,405.08,404.34,404.36,,,,,,,,,405.55198766876765,0,0,409.59999999999997,415.7,414.19,408.2477999999977,410.8516799999994,56223,25172.65
2026-02-26T11:58:00-05:00,404.38,404.58,404.27,404.38,,,,,,,,,405.31759013501414,0,0,409.59999999999997,415.7,414.19,408.1533999999977,410.7962299999994,33369,25770.2
2026-02-26T11:59:00-05:00,404.38,404.87,404.38,404.64,,,,,,,,,405.1820721080113,0,0,409.59999999999997,415.7,414.19,408.0591999999977,410.7429299999994,28715,26445.65
2026-02-26T12:00:00-05:00,404.63,405.86,404.55,405.44,,,,,,,,,405.23365768640906,0,0,409.59999999999997,415.7,414.19,407.9797999999978,410.6932299999994,40904,27931.05
2026-02-26T12:01:00-05:00,405.43,405.46,404.89,404.95,,,,,,,,,405.17692614912727,0,0,409.59999999999997,415.7,414.19,407.88999999999777,410.6413299999994,25406,28519.35
2026-02-26T12:02:00-05:00,404.96,405.5,404.88,405.08,,,,,,,,,405.1575409193018,0,0,409.59999999999997,415.7,414.19,407.8009999999977,410.5904799999994,23128,28857.65
2026-02-26T12:03:00-05:00,405.07,406.2,405.05,406.125,,,,,,,,,405.35103273544144,0,0,409.59999999999997,415.7,414.19,407.7354999999977,410.5456049999994,34689,29743.8
2026-02-26T12:04:00-05:00,406.11,406.2,405.65,405.95,,,,,,,,,405.47082618835316,0,0,409.59999999999997,415.7,414.19,407.65969999999777,410.5001549999994,41048,30339
2026-02-26T12:05:00-05:00,405.94,406.1,405.59,405.67,,,,,,,,,405.5106609506825,0,0,409.59999999999997,415.7,414.19,407.5724999999977,410.45335499999936,26114,30388.25
2026-02-26T12:06:00-05:00,405.67,405.81,405.23,405.25,,,,,,,,,405.458528760546,0,0,409.59999999999997,415.7,414.19,407.4722999999977,410.4040049999993,12976,29337.05
2026-02-26T12:07:00-05:00,405.24,405.5,405.1,405.4,,,,,,,,,405.4468230084368,0,0,409.59999999999997,415.7,414.19,407.37929999999767,410.3547049999993,11642,28622.75
2026-02-26T12:08:00-05:00,405.4,405.945,405.33,405.71,,,,,,,,,405.49945840674945,0,0,409.59999999999997,415.7,414.19,407.2940999999977,410.3068049999993,11914,27502.65
2026-02-26T12:09:00-05:00,405.73,405.86,405.44,405.48,,,,,,,,,405.49556672539956,0,0,409.59999999999997,415.7,414.19,407.2134999999977,410.2575549999993,14142,26760
2026-02-26T12:10:00-05:00,405.54,405.78,405.26,405.33,,,,,,,,,405.46245338031963,0,0,409.59999999999997,415.7,414.19,407.13809999999773,410.2079049999993,7723,26116.5
2026-02-26T12:11:00-05:00,405.35,405.55,405.22,405.37,,,,,,,,,405.4439627042557,0,0,409.59999999999997,415.7,414.19,407.0618999999977,410.15885499999933,7062,25472.05
2026-02-26T12:12:00-05:00,405.38,405.5,405.29,405.5,,,,,,,,,405.45517016340455,0,0,409.59999999999997,415.7,414.19,406.98389999999773,410.1105549999993,3949,24586.15
2026-02-26T12:13:00-05:00,405.42,405.63,405.19,405.27,,,,,,,,,405.4181361307236,0,0,409.59999999999997,415.7,414.19,406.9076999999977,410.0607549999993,13461,23917.85
2026-02-26T12:14:00-05:00,405.265,405.29,404.72,404.73,,,,,,,,,405.2805089045789,0,0,409.59999999999997,415.7,414.19,406.8244999999977,410.00870499999934,19829,23573.15
2026-02-26T12:15:00-05:00,404.77,404.89,404.6,404.64,,,,,,,,,405.1524071236631,0,0,409.59999999999997,415.7,414.19,406.7272999999977,409.9572049999993,12767,22826.8
2026-02-26T12:16:00-05:00,404.67,405.25,404.6,404.955,,,,,,,,,405.1129256989305,0,0,409.59999999999997,415.7,414.19,406.63819999999777,409.90802999999926,8500,21678.05
2026-02-26T12:17:00-05:00,404.93,405.35,404.91,405.2,,,,,,,,,405.1303405591444,0,0,409.59999999999997,415.7,414.19,406.5555999999977,409.86022999999926,14435,19588.65
2026-02-26T12:18:00-05:00,405.23,405.38,404.96,405.11,,,,,,,,,405.1262724473155,0,0,409.59999999999997,415.7,414.19,406.4693999999977,409.8107799999993,14584,18649.4
2026-02-26T12:19:00-05:00,405.07,405.35,404.84,404.9,,,,,,,,,405.0810179578524,0,0,409.59999999999997,415.7,414.19,406.3853999999977,409.76047999999923,30782,18752.75
2026-02-26T12:20:00-05:00,404.89,404.95,404.69,404.86,,,,,,,,,405.03681436628193,0,0,409.59999999999997,415.7,414.19,406.29059999999765,409.7103799999992,15314,17473.25
2026-02-26T12:21:00-05:00,404.83,405.28,404.77,405.065,,,,,,,,,405.04245149302557,0,0,409.59999999999997,415.7,414.19,406.2064999999977,409.66120499999926,7877,16596.8
2026-02-26T12:22:00-05:00,405.04,405.24,404.86,405.01,,,,,,,,,405.03596119442045,0,0,409.59999999999997,415.7,414.19,406.1100999999977,409.6115049999992,7123,15796.55
2026-02-26T12:23:00-05:00,405.04,405.14,404.92,404.92,,,,,,,,,405.0127689555364,0,0,409.59999999999997,415.7,414.19,406.00829999999763,409.5608049999992,3196,14221.9
2026-02-26T12:24:00-05:00,404.97,405.3,404.97,405.2,,,,,,,,,405.0502151644291,0,0,409.59999999999997,415.7,414.19,405.9174999999976,409.51160499999924,9762,12657.6
2026-02-26T12:25:00-05:00,405.19,405.28,404.94,405.06,,,,,,,,,405.0521721315433,0,0,409.59999999999997,415.7,414.19,405.83269999999766,409.46200499999924,6794,11691.6
2026-02-26T12:26:00-05:00,405.065,405.57,405,405.43,,,,,,,,,405.1277377052346,0,0,409.59999999999997,415.7,414.19,405.76869999999764,409.41480499999926,15594,11822.5
2026-02-26T12:27:00-05:00,405.46,405.46,405.25,405.37,,,,,,,,,405.1761901641877,0,0,409.59999999999997,415.7,414.19,405.7124999999976,409.3682049999993,4913,11486.05
2026-02-26T12:28:00-05:00,405.36,405.73,405.33,405.71,,,,,,,,,405.28295213135016,0,0,409.59999999999997,415.7,414.19,405.6692999999977,409.3234549999993,13899,11585.3
2026-02-26T12:29:00-05:00,405.66,405.75,405.18,405.22,,,,,,,,,405.2703617050801,0,0,409.59999999999997,415.7,414.19,405.61789999999763,409.2765549999993,16870,11721.7
2026-02-26T12:30:00-05:00,405.21,405.67,404.95,405.31,,,,,,,,,405.2782893640641,0,0,409.59999999999997,415.7,414.19,405.56869999999765,409.2301549999993,19947,12332.9
2026-02-26T12:31:00-05:00,405.29,405.73,405.29,405.71,,,,,,,,,405.36463149125126,0,0,409.59999999999997,415.7,414.19,405.5248999999977,409.18480499999924,10533,12506.45
2026-02-26T12:32:00-05:00,405.71,406.37,405.68,406.3,,,,,,,,,405.551705193001,0,0,406.3999999999999,415.7,414.19,405.49469999999764,409.1419049999993,25760,13597
2026-02-26T12:33:00-05:00,406.33,406.46,406.05,406.26,,,,,,,,,405.6933641544008,0,0,406.3999999999999,415.7,414.19,405.47169999999767,409.09965499999925,14953,13671.6
2026-02-26T12:34:00-05:00,406.18,406.45,406.15,406.19,,,,,,,,,405.7926913235206,0,0,406.3999999999999,415.7,414.19,405.4600999999977,409.0579049999993,11207,13240.5
2026-02-26T12:35:00-05:00,406.15,406.17,405.78,405.84,,,,,,,,,405.8021530588165,0,0,406.3999999999999,415.7,414.19,405.4522999999977,409.01365499999935,12333,13218.8
2026-02-26T12:36:00-05:00,405.87,405.87,405.31,405.38,,,,,,,,,405.7177224470532,0,0,406.3999999999999,415.7,414.19,405.4378999999977,408.96720499999935,6136,13100.6
2026-02-26T12:37:00-05:00,405.34,405.42,405.04,405.15,,,,,,,,,405.60417795764255,0,0,406.3999999999999,415.7,414.19,405.4188999999977,408.9196549999994,8970,12827.35
2026-02-26T12:38:00-05:00,405.11,405.2,404.96,404.97,,,,,,,,,405.47734236611404,0,0,406.3999999999999,415.7,414.19,405.38669999999763,408.87200499999943,13346,12765.45
2026-02-26T12:39:00-05:00,404.975,405.11,404.89,405.09,,,,,,,,,405.3998738928912,0,0,406.3999999999999,415.7,414.19,405.3574999999976,408.8249049999993,10646,11758.65
2026-02-26T12:40:00-05:00,405.06,405.13,404.63,404.79,,,,,,,,,405.27789911431296,0,0,406.3999999999999,415.7,414.19,405.32769999999766,408.7769049999994,14155,11700.7
2026-02-26T12:41:00-05:00,404.78,404.91,404.65,404.74,,,,,,,,,405.17031929145037,0,0,406.3999999999999,415.7,414.19,405.2986999999976,408.72845499999937,9315,11772.6
2026-02-26T12:42:00-05:00,404.73,404.96,404.715,404.8,,,,,,,,,405.0962554331603,0,0,406.3999999999999,415.7,414.19,405.27269999999766,408.6803049999994,7590,11795.95
2026-02-26T12:43:00-05:00,404.84,405.03,404.73,404.86,,,,,,,,,405.04900434652825,0,0,406.3999999999999,415.7,414.19,405.2528999999976,408.63260499999944,8958,12084.05
2026-02-26T12:44:00-05:00,404.86,404.9,404.33,404.44,,,,,,,,,404.9272034772226,0,0,406.3999999999999,415.7,414.19,405.23069999999757,408.58235499999944,17128,12452.35
2026-02-26T12:45:00-05:00,404.41,404.46,404.11,404.16,,,,,,,,,404.7737627817781,0,0,406.3999999999999,415.7,414.19,405.2074999999976,408.53000499999945,14637,12844.5
2026-02-26T12:46:00-05:00,404.16,404.23,403.88,404.12,,,,,,,,,404.6430102254225,0,0,406.3999999999999,415.7,414.19,405.1878999999975,408.4769549999994,33582,13743.9
2026-02-26T12:47:00-05:00,404.16,404.37,404.07,404.19,,,,,,,,,404.552408180338,0,0,406.3999999999999,415.7,414.19,405.18449999999757,408.4258499999994,12855,14141
2026-02-26T12:48:00-05:00,404.19,404.4,404.12,404.38,,,,,,,,,404.5179265442704,0,0,406.3999999999999,415.7,414.19,405.18449999999757,408.3752999999994,6997,13795.9
2026-02-26T12:49:00-05:00,404.385,404.39,403.75,403.87,,,,,,,,,404.3883412354163,0,0,406.3999999999999,415.7,414.19,405.16909999999757,408.3223499999994,16642,13784.5
2026-02-26T12:50:00-05:00,403.92,404.07,403.67,403.89,,,,,,,,,404.288672988333,0,0,406.3999999999999,415.7,414.19,405.13809999999756,408.2750499999994,23589,13966.6
2026-02-26T12:51:00-05:00,403.87,404.51,403.77,404.51,,,,,,,,,404.3329383906664,0,0,406.3999999999999,415.7,414.19,405.1292999999976,408.23209999999943,7973,13838.6
2026-02-26T12:52:00-05:00,404.49,404.78,404.41,404.61,,,,,,,,,404.3883507125331,0,0,406.3999999999999,415.7,414.19,405.11989999999753,408.19549999999947,18962,13498.7
2026-02-26T12:53:00-05:00,404.6,404.65,404.46,404.55,,,,,,,,,404.4206805700265,0,0,406.3999999999999,415.7,414.19,405.0883999999976,408.1569499999995,11378,13319.95
2026-02-26T12:54:00-05:00,404.55,404.76,404.44,404.66,,,,,,,,,404.4685444560212,0,0,406.3999999999999,415.7,414.19,405.06259999999753,408.1219499999995,12284,13373.8
2026-02-26T12:55:00-05:00,404.65,404.67,404.33,404.55,,,,,,,,,404.484835564817,0,0,406.3999999999999,415.7,414.19,405.0401999999976,408.08899999999943,6927,13103.5
2026-02-26T12:56:00-05:00,404.56,404.7,404.4,404.445,,,,,,,,,404.4768684518536,0,0,406.3999999999999,415.7,414.19,405.0240999999976,408.05874999999946,12007,13397.05
2026-02-26T12:57:00-05:00,404.49,404.49,404.23,404.31,,,,,,,,,404.4434947614829,0,0,406.3999999999999,415.7,414.19,405.00229999999755,408.02769999999947,6653,13281.2
2026-02-26T12:58:00-05:00,404.32,405,404.22,404.64,,,,,,,,,404.4827958091863,0,0,406.3999999999999,415.7,414.19,404.9808999999976,407.9949999999995,56392,15433.5
2026-02-26T12:59:00-05:00,404.71,404.88,404.53,404.55,,,,,,,,,404.49623664734906,0,0,406.3999999999999,415.7,414.19,404.96229999999747,407.9615499999995,8048,15303.6
2026-02-26T13:00:00-05:00,404.57,404.89,404.57,404.81,,,,,,,,,404.55898931787925,0,0,406.3999999999999,415.7,414.19,404.95189999999747,407.9318499999995,8271,15009.4
2026-02-26T13:01:00-05:00,404.81,405.27,404.67,404.99,,,,,,,,,404.6451914543034,0,0,406.3999999999999,415.7,414.19,404.94429999999744,407.9012999999995,11650,15126.15
2026-02-26T13:02:00-05:00,405,405,404.52,404.52,,,,,,,,,404.62015316344275,0,0,406.3999999999999,415.7,414.19,404.9246999999975,407.8698499999995,7999,15146.6
2026-02-26T13:03:00-05:00,404.53,404.59,404.15,404.34,,,,,,,,,404.5641225307542,0,0,406.3999999999999,415.7,414.19,404.9060999999975,407.8363499999995,10734,15235.4
2026-02-26T13:04:00-05:00,404.35,404.67,404.35,404.45,,,,,,,,,404.54129802460335,0,0,406.3999999999999,415.7,414.19,404.90049999999746,407.7981999999995,10864,14922.2
2026-02-26T13:05:00-05:00,404.42,404.54,404.28,404.28,,,,,,,,,404.4890384196827,0,0,406.3999999999999,415.7,414.19,404.89329999999757,407.7647499999995,8792,14629.95
2026-02-26T13:06:00-05:00,404.275,404.45,404.11,404.16,,,,,,,,,404.42323073574613,0,0,406.3999999999999,415.7,414.19,404.8773999999975,407.7212999999995,8544,13378.05
2026-02-26T13:07:00-05:00,404.15,404.47,404.12,404.38,,,,,,,,,404.4145845885969,0,0,406.3999999999999,415.7,414.19,404.8609999999975,407.6816499999995,14022,13436.4
2026-02-26T13:08:00-05:00,404.37,404.6,404.1,404.35,,,,,,,,,404.4016676708775,0,0,406.3999999999999,415.7,414.19,404.8457999999975,407.64444999999955,18811,14027.1
2026-02-26T13:09:00-05:00,404.36,404.61,404.15,404.56,,,,,,,,,404.433334136702,0,0,406.3999999999999,415.7,414.19,404.8389999999974,407.6078999999995,6698,13529.9
2026-02-26T13:10:00-05:00,404.55,404.84,404.54,404.67,,,,,,,,,404.4806673093616,0,0,405.5999999999999,415.7,414.19,404.8351999999974,407.56899999999956,7159,12708.4
2026-02-26T13:11:00-05:00,404.69,404.79,404.32,404.77,,,,,,,,,404.53853384748925,0,0,405.5999999999999,415.7,414.19,404.8292999999974,407.5321999999995,8490,12734.25
2026-02-26T13:12:00-05:00,404.81,404.815,404.11,404.11,,,,,,,,,404.4528270779914,0,0,405.5999999999999,415.7,414.19,404.81129999999735,407.4934999999995,7480,12160.15
2026-02-26T13:13:00-05:00,404.13,404.62,404.12,404.55,,,,,,,,,404.4722616623931,0,0,405.5999999999999,415.7,414.19,404.8038999999974,407.45404999999954,9542,12068.35
2026-02-26T13:14:00-05:00,404.57,404.81,404.57,404.79,,,,,,,,,404.5358093299145,0,0,405.5999999999999,415.7,414.19,404.7956999999974,407.41504999999955,8014,11854.85
2026-02-26T13:15:00-05:00,404.72,404.81,404.46,404.51,,,,,,,,,404.5306474639316,0,0,405.5999999999999,415.7,414.19,404.7846999999974,407.3725999999995,11905,12103.75
2026-02-26T13:16:00-05:00,404.48,404.67,404.18,404.56,,,,,,,,,404.53651797114526,0,0,405.5999999999999,415.7,414.19,404.76729999999736,407.32949999999954,5845,11795.65
2026-02-26T13:17:00-05:00,404.59,405.08,404.59,404.95,,,,,,,,,404.6192143769162,0,0,405.5999999999999,415.7,414.19,404.75889999999737,407.2896999999995,20691,12497.55
2026-02-26T13:18:00-05:00,404.9,405.17,404.78,405.17,,,,,,,,,404.72937150153297,0,0,405.5999999999999,415.7,414.19,404.7480999999973,407.2496499999995,4803,9918.1
2026-02-26T13:19:00-05:00,405.13,405.24,404.94,405.2,,,,,,,,,404.82349720122636,0,0,405.5999999999999,415.7,414.19,404.74769999999734,407.21034999999955,13568,10194.1
2026-02-26T13:20:00-05:00,405.17,405.31,405,405.27,,,,,,,,,404.9127977609811,0,0,405.5999999999999,415.7,414.19,404.7468999999973,407.1724499999995,4888,10024.95
2026-02-26T13:21:00-05:00,405.34,405.47,404.94,405.02,,,,,,,,,404.9342382087849,0,0,405.5999999999999,415.7,414.19,404.7330999999973,407.13519999999954,8731,9879
2026-02-26T13:22:00-05:00,404.98,405.2,404.98,405.11,,,,,,,,,404.9693905670279,0,0,405.5999999999999,415.7,414.19,404.7092999999973,407.09934999999945,4922,9725.15
2026-02-26T13:23:00-05:00,405.06,405.09,404.76,405.06,,,,,,,,,404.98751245362234,0,0,405.5999999999999,415.7,414.19,404.6852999999973,407.0555999999995,6313,9504.1
2026-02-26T13:24:00-05:00,405.05,405.58,404.99,405.58,,,,,,,,,405.1060099628979,0,0,405.5999999999999,415.7,414.19,404.6730999999973,407.01949999999954,10216,9471.7
2026-02-26T13:25:00-05:00,405.55,405.61,405.36,405.36,,,,,,,,,405.1568079703183,0,0,405.5999999999999,415.7,414.19,404.66349999999727,406.98344999999955,3990,9231.6
