time,open,high,low,close,PM High,PM Low,Yest High,Yest Low,Week High,Week Low,ORB High,ORB Low,POC_,PM High (continuous),PM Low (continuous),MA,MA,Volume,Volume MA
2026-02-13T08:42:00-05:00,187.7,187.85,187.7,187.83,,,,,,,,,188.00000000000003,188.3,185.88,186.70060000000177,186.9319999999998,3494,4120.55
2026-02-13T08:43:00-05:00,187.84,188.07,187.84,187.93,,,,,,,,,188.00000000000003,188.3,185.88,186.71820000000173,186.93154999999982,8378,4506.2
2026-02-13T08:44:00-05:00,187.95,187.96,187.7,187.71,,,,,,,,,188.00000000000003,188.3,185.88,186.73140000000174,186.9293499999998,4707,4660.3
2026-02-13T08:45:00-05:00,187.7,187.7,187.36,187.5,,,,,,,,,188.00000000000003,188.3,185.88,186.73840000000175,186.9260999999998,7195,4898.65
2026-02-13T08:46:00-05:00,187.46,187.59,187.1,187.34,,,,,,,,,188.00000000000003,188.3,185.88,186.74320000000174,186.9219999999998,6920,5157.2
2026-02-13T08:47:00-05:00,187.35,187.45,187.3,187.34,,,,,,,,,188.00000000000003,188.3,185.88,186.74760000000174,186.9176499999998,2699,5252.75
2026-02-13T08:48:00-05:00,187.34,187.48,187.33,187.37,,,,,,,,,188.00000000000003,188.3,185.88,186.75800000000172,186.91374999999982,3887,5403.5
2026-02-13T08:49:00-05:00,187.38,187.66,187.38,187.61,,,,,,,,,188.00000000000003,188.3,185.88,186.7762000000017,186.91164999999984,5832,5600.5
2026-02-13T08:50:00-05:00,187.66,187.72,187.6,187.62,,,,,,,,,188.00000000000003,188.3,185.88,186.7962000000017,186.90944999999982,3649,5089.2
2026-02-13T08:51:00-05:00,187.6,187.62,187.3,187.33,,,,,,,,,188.00000000000003,188.3,185.88,186.80720000000167,186.90584999999982,7206,4772.85
2026-02-13T08:52:00-05:00,187.31,187.45,187.28,187.41,,,,,,,,,188.00000000000003,188.3,185.88,186.81860000000168,186.9031499999998,2709,4476.6
2026-02-13T08:53:00-05:00,187.45,187.47,187.32,187.36,,,,,,,,,188.00000000000003,188.3,185.88,186.82980000000168,186.90019999999978,3216,4516.1
2026-02-13T08:54:00-05:00,187.36,187.46,187.355,187.41,,,,,,,,,188.00000000000003,188.3,185.88,186.8414000000017,186.89799999999977,1746,4427.85
2026-02-13T08:55:00-05:00,187.43,187.63,187.43,187.63,,,,,,,,,188.00000000000003,188.3,185.88,186.85520000000167,186.8970499999998,14884,4856.15
2026-02-13T08:56:00-05:00,187.64,187.66,187.46,187.47,,,,,,,,,188.00000000000003,188.3,185.88,186.8676000000017,186.89564999999982,4523,4829.85
2026-02-13T08:57:00-05:00,187.49,187.58,187.38,187.41,,,,,,,,,188.00000000000003,188.3,185.88,186.8822000000017,186.8937999999998,1886,4689.55
2026-02-13T08:58:00-05:00,187.4,187.61,187.39,187.61,,,,,,,,,188.00000000000003,188.3,185.88,186.90640000000167,186.8925499999998,4183,4809.95
2026-02-13T08:59:00-05:00,187.57,187.61,187.51,187.51,,,,,,,,,188.00000000000003,188.3,185.88,186.9338000000017,186.89099999999976,2799,4816.1
2026-02-13T09:00:00-05:00,187.51,187.6,187.45,187.52,,,,,,,,,188.00000000000003,188.3,185.88,186.95980000000168,186.88979999999978,1093,4714.95
2026-02-13T09:01:00-05:00,187.53,187.73,187.51,187.71,,,,,,,,,188.00000000000003,188.3,185.88,186.99120000000167,186.88959999999977,4117,4756.15
2026-02-13T09:02:00-05:00,187.72,187.9,187.61,187.89,,,,,,,,,188.00000000000003,188.3,185.88,187.02480000000168,186.88984999999974,3577,4760.3
2026-02-13T09:03:00-05:00,187.885,188.06,187.87,187.98,,,,,,,,,188.00000000000003,188.3,185.88,187.0638000000017,186.89089999999976,3444,4513.6
2026-02-13T09:04:00-05:00,187.99,188.15,187.99,188.06,,,,,,,,,188.00000000000003,188.3,185.88,187.1042000000017,186.89254999999974,3642,4460.35
2026-02-13T09:05:00-05:00,188,188.04,187.84,187.86,,,,,,,,,188.00000000000003,188.3,185.88,187.14220000000168,186.89359999999976,2122,4206.7
2026-02-13T09:06:00-05:00,187.85,187.85,187.53,187.61,,,,,,,,,188.00000000000003,188.3,185.88,187.1760000000017,186.89384999999973,3743,4047.85
2026-02-13T09:07:00-05:00,187.61,187.63,187.44,187.44,,,,,,,,,188.00000000000003,188.3,185.88,187.2030000000017,186.89339999999976,2929,4059.35
2026-02-13T09:08:00-05:00,187.47,187.6,187.37,187.45,,,,,,,,,188.00000000000003,188.3,185.88,187.23160000000172,186.89249999999976,3066,4018.3
2026-02-13T09:09:00-05:00,187.53,187.54,187.43,187.48,,,,,,,,,188.00000000000003,188.3,185.88,187.25880000000168,186.89259999999976,978,3775.6
2026-02-13T09:10:00-05:00,187.53,187.61,187.43,187.55,,,,,,,,,188.00000000000003,188.3,185.88,187.2912000000017,186.89309999999975,2394,3712.85
2026-02-13T09:11:00-05:00,187.52,187.67,187.45,187.67,,,,,,,,,188.00000000000003,188.3,185.88,187.32480000000172,186.89429999999976,1582,3431.65
2026-02-13T09:12:00-05:00,187.6,187.6,187.5,187.57,,,,,,,,,188.00000000000003,188.3,185.88,187.35320000000166,186.89719999999977,291,3310.75
2026-02-13T09:13:00-05:00,187.52,187.66,187.52,187.65,,,,,,,,,188.00000000000003,188.3,185.88,187.38060000000166,186.89949999999976,1059,3202.9
2026-02-13T09:14:00-05:00,187.63,187.74,187.58,187.63,,,,,,,,,188.00000000000003,188.3,185.88,187.41000000000165,186.90159999999975,1336,3182.4
2026-02-13T09:15:00-05:00,187.64,187.76,187.64,187.75,,,,,,,,,188.00000000000003,188.3,185.88,187.44180000000165,186.90469999999976,319,2454.15
2026-02-13T09:16:00-05:00,187.71,187.71,187.44,187.56,,,,,,,,,188.00000000000003,188.3,185.88,187.46500000000168,186.90734999999975,2346,2345.3
2026-02-13T09:17:00-05:00,187.59,187.6,187.51,187.53,,,,,,,,,188.00000000000003,188.3,185.88,187.49020000000166,186.91019999999975,1278,2314.9
